epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,51464.9,0.80589,0.40755,0.81534,0.67544,0.87998,0.67188,0.51555,0.71488,0.74693,0.80239,0.003961,0.003961,0.003961
185,51741.7,0.80874,0.4105,0.816,0.67612,0.87914,0.67203,0.51569,0.71481,0.74669,0.80235,0.003928,0.003928,0.003928
186,52027.9,0.80883,0.40857,0.81524,0.67564,0.87988,0.67192,0.51578,0.71439,0.74652,0.80232,0.003895,0.003895,0.003895
187,52312.9,0.80896,0.40988,0.81521,0.67619,0.87886,0.67211,0.51592,0.71414,0.74601,0.8023,0.003862,0.003862,0.003862
188,52590.2,0.80485,0.40497,0.81504,0.67636,0.87847,0.67208,0.51607,0.71397,0.74575,0.80229,0.003829,0.003829,0.003829
189,52883.4,0.80655,0.40626,0.81613,0.67526,0.88086,0.67216,0.51617,0.71374,0.74547,0.80226,0.003796,0.003796,0.003796
190,53168.4,0.80559,0.40644,0.81485,0.67581,0.88016,0.67233,0.51637,0.71356,0.74505,0.80226,0.003763,0.003763,0.003763
191,53451,0.80809,0.40706,0.81689,0.67657,0.87921,0.67248,0.51655,0.71345,0.74526,0.80223,0.00373,0.00373,0.00373
192,53733.8,0.79882,0.40649,0.81388,0.67656,0.87921,0.67246,0.51652,0.71308,0.74496,0.8022,0.003697,0.003697,0.003697
193,54014.2,0.80624,0.40558,0.8155,0.67652,0.87949,0.67253,0.51659,0.71304,0.74504,0.80212,0.003664,0.003664,0.003664
194,54299,0.80366,0.40341,0.81373,0.6762,0.87993,0.67261,0.51679,0.71271,0.74516,0.80211,0.003631,0.003631,0.003631
195,54581.2,0.80229,0.40485,0.81456,0.67564,0.88135,0.67273,0.51686,0.71223,0.74479,0.80209,0.003598,0.003598,0.003598
196,54860.5,0.80159,0.40209,0.8134,0.6758,0.88138,0.67268,0.51698,0.71205,0.74508,0.80206,0.003565,0.003565,0.003565
197,55134.6,0.80488,0.40529,0.81492,0.67561,0.88131,0.67281,0.51703,0.71166,0.74552,0.80198,0.003532,0.003532,0.003532
198,55419.6,0.79789,0.40239,0.81536,0.67569,0.88112,0.67282,0.51704,0.71143,0.74544,0.80193,0.003499,0.003499,0.003499
199,55701.4,0.8002,0.40257,0.81412,0.67554,0.88136,0.67276,0.51714,0.71107,0.74532,0.80186,0.003466,0.003466,0.003466
200,55983.8,0.80291,0.40421,0.81439,0.67549,0.88138,0.67284,0.51714,0.71072,0.74538,0.80181,0.003433,0.003433,0.003433
201,56271.6,0.797,0.40411,0.81473,0.67539,0.88159,0.67286,0.51725,0.71041,0.74549,0.80176,0.0034,0.0034,0.0034
202,56555.1,0.79494,0.39871,0.81408,0.67536,0.88199,0.67278,0.51718,0.71018,0.74584,0.80173,0.003367,0.003367,0.003367
203,56841.1,0.8015,0.40251,0.81426,0.67551,0.88173,0.67293,0.51728,0.70997,0.7463,0.80171,0.003334,0.003334,0.003334
204,57124,0.79831,0.40298,0.81383,0.675,0.88265,0.67263,0.51718,0.70964,0.74667,0.80166,0.003301,0.003301,0.003301
205,57404.3,0.80079,0.39986,0.81524,0.67504,0.88254,0.67281,0.51731,0.70938,0.7475,0.80164,0.003268,0.003268,0.003268
206,57684.1,0.79789,0.39881,0.81419,0.67523,0.88258,0.6729,0.51726,0.70899,0.74793,0.80159,0.003235,0.003235,0.003235
207,57965.5,0.79486,0.40009,0.81418,0.67616,0.88149,0.67285,0.51737,0.70883,0.74822,0.80156,0.003202,0.003202,0.003202
208,58251,0.79266,0.39695,0.81289,0.67579,0.88216,0.67293,0.51738,0.70882,0.74882,0.80149,0.003169,0.003169,0.003169
209,58538.7,0.79176,0.39757,0.81313,0.67569,0.88255,0.67325,0.51776,0.7086,0.74919,0.80145,0.003136,0.003136,0.003136
210,58825.1,0.79397,0.39813,0.81398,0.67557,0.88265,0.6731,0.51752,0.70829,0.74975,0.80144,0.003103,0.003103,0.003103
211,59110.8,0.79076,0.3972,0.8139,0.67602,0.88156,0.67338,0.51775,0.70815,0.75014,0.80139,0.00307,0.00307,0.00307
212,59396.2,0.79533,0.39846,0.81473,0.67608,0.88173,0.67342,0.51784,0.70791,0.75047,0.80137,0.003037,0.003037,0.003037
213,59676.8,0.79023,0.39695,0.81315,0.67612,0.88212,0.67228,0.51683,0.70782,0.75059,0.80135,0.003004,0.003004,0.003004
214,59961.4,0.79005,0.39474,0.8115,0.67604,0.88194,0.67217,0.51683,0.7077,0.75076,0.80135,0.002971,0.002971,0.002971
215,60243.1,0.79128,0.39494,0.81198,0.67707,0.88082,0.67242,0.51704,0.70755,0.75116,0.80128,0.002938,0.002938,0.002938
216,60528.8,0.7894,0.3937,0.81277,0.67713,0.88075,0.67265,0.51727,0.70728,0.75135,0.80123,0.002905,0.002905,0.002905
217,60814.3,0.79071,0.39379,0.81299,0.67738,0.88068,0.67248,0.51727,0.7071,0.75141,0.80118,0.002872,0.002872,0.002872
218,61095.3,0.78923,0.39394,0.81176,0.67647,0.88156,0.67235,0.51715,0.70712,0.7508,0.80119,0.002839,0.002839,0.002839
219,61377.4,0.79167,0.39466,0.81413,0.67647,0.8818,0.67267,0.51747,0.70674,0.75062,0.80118,0.002806,0.002806,0.002806
220,61671,0.78782,0.39167,0.81282,0.6764,0.8818,0.67264,0.51752,0.70654,0.75068,0.80113,0.002773,0.002773,0.002773
221,61962.2,0.78805,0.39472,0.81305,0.6769,0.88116,0.67262,0.51765,0.70634,0.74999,0.8011,0.00274,0.00274,0.00274
222,62256.4,0.78536,0.39102,0.81249,0.67691,0.88156,0.67274,0.5178,0.70627,0.74988,0.80108,0.002707,0.002707,0.002707
223,62552.9,0.78699,0.39179,0.81503,0.6773,0.88093,0.67297,0.51802,0.70575,0.74975,0.80105,0.002674,0.002674,0.002674
224,62847.1,0.78561,0.38974,0.81203,0.67725,0.88065,0.67294,0.51809,0.70555,0.74945,0.801,0.002641,0.002641,0.002641
225,63132.8,0.78382,0.38896,0.81279,0.67746,0.88019,0.67269,0.51784,0.70542,0.74915,0.801,0.002608,0.002608,0.002608
226,63429.7,0.78575,0.39085,0.81174,0.67739,0.8803,0.67309,0.51813,0.70526,0.74911,0.80098,0.002575,0.002575,0.002575
227,63717.9,0.7826,0.39068,0.81185,0.67748,0.88037,0.67287,0.51813,0.705,0.74882,0.80093,0.002542,0.002542,0.002542
228,64009.6,0.78223,0.38844,0.81099,0.67751,0.88051,0.67313,0.51832,0.70487,0.74834,0.80092,0.002509,0.002509,0.002509
229,64287.8,0.78334,0.38947,0.81234,0.67764,0.88044,0.67289,0.51826,0.70446,0.74817,0.80092,0.002476,0.002476,0.002476
230,64578.1,0.78136,0.38784,0.81156,0.67761,0.88061,0.67308,0.51861,0.70437,0.74817,0.80087,0.002443,0.002443,0.002443
231,64870.7,0.78415,0.38978,0.81262,0.67757,0.88089,0.67321,0.51844,0.70418,0.74761,0.80086,0.00241,0.00241,0.00241
232,65156.1,0.78373,0.38692,0.81292,0.67748,0.88121,0.67325,0.51855,0.70392,0.74748,0.80081,0.002377,0.002377,0.002377
233,65446.6,0.77965,0.38672,0.81155,0.67741,0.88138,0.67325,0.51866,0.70378,0.7477,0.80079,0.002344,0.002344,0.002344
234,65734.7,0.77753,0.3854,0.81114,0.67736,0.88163,0.67326,0.51883,0.70346,0.74776,0.80076,0.002311,0.002311,0.002311
235,66027.2,0.7783,0.3853,0.81179,0.67755,0.88114,0.67324,0.51868,0.70329,0.74761,0.80072,0.002278,0.002278,0.002278
236,66317.7,0.7791,0.38399,0.81245,0.6776,0.88125,0.6733,0.51883,0.70309,0.74809,0.80067,0.002245,0.002245,0.002245
237,66606.4,0.77893,0.38558,0.81142,0.67759,0.88145,0.67321,0.51877,0.70292,0.74753,0.80064,0.002212,0.002212,0.002212
238,66879.6,0.77436,0.38311,0.81031,0.67755,0.8817,0.67327,0.51883,0.70287,0.74748,0.80064,0.002179,0.002179,0.002179
239,67175,0.77861,0.38439,0.8116,0.67771,0.88149,0.67356,0.51925,0.70244,0.74739,0.80058,0.002146,0.002146,0.002146
240,67462,0.77332,0.38263,0.81129,0.67773,0.88159,0.67343,0.51933,0.7021,0.74769,0.80054,0.002113,0.002113,0.002113
241,67754.1,0.77499,0.38305,0.81108,0.67785,0.88166,0.67431,0.52019,0.70186,0.74776,0.80048,0.00208,0.00208,0.00208
242,68045.9,0.77414,0.38326,0.80909,0.67799,0.88143,0.67324,0.51908,0.70178,0.74749,0.80046,0.002047,0.002047,0.002047
243,68333.8,0.77302,0.38065,0.81054,0.67826,0.88138,0.67332,0.51927,0.70145,0.74772,0.80043,0.002014,0.002014,0.002014
244,68622.1,0.77347,0.38075,0.81232,0.67824,0.88135,0.67354,0.51962,0.70114,0.74771,0.80039,0.001981,0.001981,0.001981
245,68911.8,0.76624,0.37831,0.81012,0.67843,0.8815,0.67346,0.51956,0.70088,0.74794,0.80034,0.001948,0.001948,0.001948
246,69199.8,0.77049,0.37838,0.81194,0.67877,0.881,0.67441,0.52073,0.70071,0.74847,0.80031,0.001915,0.001915,0.001915
247,69489.2,0.76764,0.37823,0.8097,0.67894,0.88096,0.6743,0.5206,0.70069,0.74892,0.80025,0.001882,0.001882,0.001882
248,69777.1,0.76883,0.37835,0.81019,0.67894,0.88107,0.67426,0.52075,0.70045,0.74958,0.8002,0.001849,0.001849,0.001849
249,70068,0.76678,0.37653,0.81004,0.67886,0.88129,0.67436,0.5209,0.70034,0.74948,0.80015,0.001816,0.001816,0.001816
250,70359.8,0.76149,0.37774,0.80897,0.67856,0.88163,0.67432,0.52097,0.69996,0.74958,0.80014,0.001783,0.001783,0.001783
251,70651.9,0.76373,0.37475,0.80903,0.67833,0.88177,0.67428,0.52101,0.69991,0.75022,0.80007,0.00175,0.00175,0.00175
252,70935.2,0.76204,0.37674,0.81027,0.67894,0.88142,0.67455,0.52103,0.69975,0.75076,0.80005,0.001717,0.001717,0.001717
253,71221.3,0.76892,0.37745,0.81017,0.67918,0.88081,0.6745,0.5212,0.69933,0.75066,0.79999,0.001684,0.001684,0.001684
254,71512.1,0.7629,0.37545,0.8094,0.67903,0.88128,0.67451,0.52124,0.69929,0.75107,0.79995,0.001651,0.001651,0.001651
255,71805,0.76134,0.37181,0.81084,0.67932,0.881,0.67467,0.52147,0.69889,0.75156,0.7999,0.001618,0.001618,0.001618
256,72084.3,0.76316,0.37397,0.80936,0.67915,0.88124,0.67479,0.52156,0.69871,0.75181,0.79988,0.001585,0.001585,0.001585
257,72368.3,0.75939,0.37178,0.81012,0.67949,0.88103,0.67492,0.52169,0.69846,0.75161,0.79983,0.001552,0.001552,0.001552
258,72624.8,0.75864,0.37051,0.80991,0.67937,0.88152,0.67395,0.52069,0.69834,0.75221,0.79979,0.001519,0.001519,0.001519
259,72903.9,0.76066,0.3742,0.80901,0.67961,0.88085,0.67515,0.52198,0.69806,0.75237,0.79971,0.001486,0.001486,0.001486
260,73179.1,0.75659,0.3697,0.80897,0.67981,0.88044,0.67514,0.52206,0.69774,0.75237,0.79967,0.001453,0.001453,0.001453
261,73470.6,0.75594,0.36913,0.80711,0.67989,0.88058,0.67524,0.52231,0.69748,0.75221,0.79961,0.00142,0.00142,0.00142
262,73753.2,0.7583,0.36845,0.80788,0.67988,0.88068,0.67529,0.52242,0.69746,0.7519,0.79958,0.001387,0.001387,0.001387
263,74028,0.75671,0.36928,0.80898,0.67998,0.88086,0.67532,0.52246,0.69716,0.75195,0.79953,0.001354,0.001354,0.001354
264,74314.8,0.75389,0.36749,0.80802,0.67944,0.88189,0.6754,0.52249,0.69726,0.75222,0.79949,0.001321,0.001321,0.001321
265,74595.2,0.75386,0.36675,0.80861,0.67953,0.88201,0.67549,0.52253,0.69705,0.75238,0.79947,0.001288,0.001288,0.001288
266,74887.5,0.75367,0.36542,0.80605,0.68026,0.88068,0.67544,0.52265,0.6971,0.75256,0.79941,0.001255,0.001255,0.001255
267,75182.4,0.7512,0.36492,0.80726,0.68041,0.88061,0.67545,0.5228,0.6968,0.75298,0.79935,0.001222,0.001222,0.001222
268,75471.4,0.75167,0.3636,0.80738,0.68115,0.87979,0.67551,0.52299,0.69657,0.75319,0.7993,0.001189,0.001189,0.001189
269,75764.5,0.74594,0.36212,0.80704,0.6812,0.88005,0.67568,0.52309,0.69622,0.75354,0.79922,0.001156,0.001156,0.001156
270,76054.3,0.75235,0.36436,0.80653,0.68114,0.87988,0.67582,0.52329,0.69596,0.7531,0.79916,0.001123,0.001123,0.001123
271,76346,0.75226,0.36344,0.80908,0.68094,0.88026,0.67605,0.52371,0.69558,0.75308,0.79909,0.00109,0.00109,0.00109
272,76631.4,0.74919,0.36182,0.80792,0.68143,0.87988,0.67606,0.52383,0.69511,0.7531,0.79902,0.001057,0.001057,0.001057
273,76921.4,0.74702,0.36013,0.8065,0.68146,0.87996,0.67631,0.52416,0.69474,0.75318,0.79894,0.001024,0.001024,0.001024
274,77217.1,0.74509,0.35862,0.80533,0.68177,0.87932,0.67627,0.52416,0.69454,0.75413,0.79886,0.000991,0.000991,0.000991
275,77515.6,0.74008,0.35779,0.80617,0.68141,0.8804,0.67644,0.52439,0.69418,0.75397,0.79881,0.000958,0.000958,0.000958
276,77807.4,0.74706,0.35899,0.80712,0.68189,0.87925,0.67638,0.52463,0.69392,0.75472,0.79874,0.000925,0.000925,0.000925
277,78099,0.74694,0.35988,0.80765,0.68184,0.87942,0.6763,0.52479,0.69364,0.75442,0.7987,0.000892,0.000892,0.000892
278,78395.1,0.7395,0.3541,0.80823,0.68174,0.87967,0.67605,0.52486,0.69316,0.75473,0.79863,0.000859,0.000859,0.000859
279,78692,0.73919,0.35537,0.80681,0.68195,0.87927,0.67613,0.52524,0.69284,0.7548,0.79859,0.000826,0.000826,0.000826
280,78983.3,0.744,0.35661,0.80731,0.68145,0.88023,0.67609,0.52541,0.69234,0.75422,0.79852,0.000793,0.000793,0.000793
281,79276.4,0.73621,0.35281,0.80697,0.68138,0.88058,0.67607,0.52545,0.6918,0.75425,0.79846,0.00076,0.00076,0.00076
282,79560.2,0.73793,0.3538,0.80564,0.68176,0.87998,0.6763,0.52588,0.6913,0.75439,0.79839,0.000727,0.000727,0.000727
283,79853.7,0.73434,0.35222,0.80502,0.6816,0.88046,0.67623,0.52581,0.69098,0.75458,0.79832,0.000694,0.000694,0.000694
284,80148.6,0.73546,0.35245,0.80614,0.68118,0.88135,0.67624,0.52594,0.69049,0.75481,0.79826,0.000661,0.000661,0.000661
285,80443.3,0.73649,0.3498,0.80509,0.68121,0.88131,0.67626,0.52623,0.69006,0.75482,0.79822,0.000628,0.000628,0.000628
286,80733.4,0.73478,0.35015,0.80553,0.68091,0.88172,0.67627,0.5263,0.68949,0.75447,0.79816,0.000595,0.000595,0.000595
287,81023.3,0.73335,0.3502,0.80465,0.68088,0.88205,0.67638,0.52639,0.68892,0.75426,0.79811,0.000562,0.000562,0.000562
288,81314.7,0.7301,0.34755,0.80397,0.68076,0.88223,0.67636,0.52665,0.6885,0.75438,0.79805,0.000529,0.000529,0.000529
289,81604.3,0.73353,0.34812,0.80582,0.68018,0.88286,0.6764,0.52676,0.6881,0.75501,0.798,0.000496,0.000496,0.000496
290,81902.5,0.73033,0.34824,0.80445,0.68081,0.88194,0.67627,0.52673,0.68769,0.75514,0.79794,0.000463,0.000463,0.000463
291,82193.4,0.70111,0.33137,0.8066,0.68014,0.88301,0.67643,0.52696,0.68721,0.75526,0.79787,0.00043,0.00043,0.00043
292,82491.7,0.69429,0.3267,0.80669,0.68031,0.88293,0.67662,0.52727,0.68672,0.75517,0.79783,0.000397,0.000397,0.000397
293,82787.6,0.69524,0.32552,0.80746,0.68094,0.88215,0.6765,0.5273,0.68644,0.75548,0.79777,0.000364,0.000364,0.000364
294,83082.3,0.69297,0.32377,0.80724,0.6808,0.88233,0.67673,0.52777,0.6858,0.75582,0.7977,0.000331,0.000331,0.000331
295,83372.3,0.69214,0.32242,0.80712,0.68068,0.88259,0.67668,0.52785,0.68547,0.75626,0.79764,0.000298,0.000298,0.000298
296,83666.6,0.68928,0.32146,0.80716,0.68097,0.88237,0.67662,0.52799,0.68489,0.75648,0.7976,0.000265,0.000265,0.000265
297,83960,0.69073,0.32247,0.80637,0.68075,0.88318,0.67683,0.52824,0.68448,0.75666,0.79755,0.000232,0.000232,0.000232
298,84235.7,0.6876,0.32055,0.80445,0.68077,0.88348,0.6769,0.52847,0.684,0.75721,0.7975,0.000199,0.000199,0.000199
299,84530.4,0.68838,0.31965,0.8063,0.68055,0.88378,0.67681,0.52853,0.68367,0.75777,0.79743,0.000166,0.000166,0.000166
300,84824.9,0.68331,0.31829,0.80584,0.68034,0.8838,0.67683,0.52849,0.68324,0.75808,0.7974,0.000133,0.000133,0.000133
